id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,matchId,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerId,playerName,endX,endY,cardType,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,x_metrica,endX_metrica,y_metrica,endY_metrica,EPV_start,EPV_end,EPV_difference
2268549217.0,437,50,35.0,300,32.7,11.0,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '669'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[196, 199]",False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,64075,Rafael Tolói,,,,,,,,,,,,-18.338,,-26.52,,,,
2268549221.0,669,50,35.0,52,67.3,89.0,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 44, 'displayName': 'Aerial'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '437'}]","[197, 198]",False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,337782,Vinícius Júnior,,,,,,,,,,,,18.337999999999994,,26.520000000000003,,,,
2268549231.0,438,50,36.0,300,31.3,9.8,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.4'}]","[90, 116, 29, 138, 35, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,64075,Rafael Tolói,34.4,5.5,,,,,,,,,,-19.822000000000003,-16.536,-27.336,-30.259999999999998,0.0085,0.0087,0.0001999999999999988
2268549233.0,439,50,36.0,300,34.4,4.7,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,363652,Joakim Maehle,,,,,,,,,,,,-16.536,,-30.804,,,,
2268549237.0,440,50,38.0,300,33.6,3.7,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '30.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '2.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 214, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,363652,Joakim Maehle,30.6,2.3,,,,,,,,,,-17.384,-20.564,-31.483999999999998,-32.436,0.0084,0.0077,-0.0006999999999999992
2268549245.0,441,50,39.0,300,30.6,2.3,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '37.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 117, 119, 28, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,64075,Rafael Tolói,37.6,3.8,,,,,,,,,,-20.564,-13.143999999999998,-32.436,-31.416,,,
2268549333.0,680,50,39.0,52,67.3,95.7,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 61, 'displayName': 'BallTouch'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]",[90],True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,337782,Vinícius Júnior,,,,,,,,,,,,18.337999999999994,,31.076000000000008,,,,
2268549249.0,670,50,40.0,52,59.6,93.5,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,,,,,,,,,,,,10.175999999999995,,29.580000000000005,,,,
2268549255.0,671,50,41.0,52,59.6,93.5,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,56.0,91.1,,,,,,,,,,10.175999999999995,6.3600000000000065,29.580000000000005,27.947999999999993,0.0146,0.0135,-0.0011000000000000003
2268549263.0,672,50,43.0,52,53.8,93.3,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[90, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,46.7,88.1,,,,,,,,,,4.027999999999992,-3.4979999999999976,29.443999999999996,25.907999999999994,0.013,0.0118,-0.0011999999999999997
2268549291.0,673,50,45.0,52,46.3,86.8,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.4'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '54.9'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,106875,Nacho,54.9,94.4,,,,,,,,,,-3.922000000000004,5.1939999999999955,25.024,30.192000000000007,0.0121,0.0132,0.0011000000000000003
2268549299.0,674,50,48.0,52,62.3,94.8,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '90.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.9'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,68.9,90.2,,,,,,,,,,13.037999999999997,20.034000000000006,30.464,27.336,0.0162,0.0209,0.004699999999999999
2268549301.0,675,50,50.0,52,70.7,85.3,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '3.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.5'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '442'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.9'}]","[90, 119, 28, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,82989,Isco,73.5,85.9,,,,,,,,,,21.942000000000007,24.909999999999997,24.003999999999998,24.412000000000006,,,
2268549303.0,442,50,50.0,300,28.9,21.9,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 74, 'displayName': 'BlockedPass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '675'}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 59]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,64075,Rafael Tolói,,,,,,,,,,,,-22.366000000000003,,-19.108000000000004,,,,
2268549307.0,443,50,53.0,300,42.3,50.1,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,84190,Luis Muriel,,,,,,,,,,,,-8.161999999999999,,0.06799999999999784,,,,
2268549313.0,444,50,54.0,300,43.3,50.3,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 0, 'displayName': 'Unsuccessful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '52.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.3'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '676'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '1.5'}]","[90, 117, 119, 28, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,84190,Luis Muriel,43.7,52.4,,,,,,,,,,-7.102000000000004,-6.677999999999997,0.20400000000000063,1.632000000000005,,,
2268549315.0,676,50,54.0,52,57.4,47.3,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 74, 'displayName': 'BlockedPass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '444'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}]","[90, 59]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,20874,Luka Modric,,,,,,,,,,,,7.843999999999994,,-1.8359999999999985,,,,
2268549317.0,677,50,55.0,52,61.6,61.1,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 49, 'displayName': 'BallRecovery'}","{'value': 1, 'displayName': 'Successful'}",[],[92],False,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,,,,,,,,,,,,12.295999999999992,,7.548000000000002,,,,
2268549329.0,678,50,56.0,52,61.6,61.1,54,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '45.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.4'}]","[90, 116, 29, 34, 37, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,296337,Ferland Mendy,46.4,45.4,,,,,,,,,,12.295999999999992,-3.8160000000000025,7.548000000000002,-3.1280000000000037,0.0189,0.0138,-0.0051
2268549331.0,679,51,0.0,52,54.6,46.6,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '56.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '65.2'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,93206,Raphael Varane,56.7,65.2,,,,,,,,,,4.876000000000005,7.102000000000004,-2.3119999999999976,10.335999999999999,0.0164,0.0171,0.0006999999999999992
2268549351.0,681,51,4.0,52,59.5,71.4,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.7'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '68.3'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '83.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.5'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,68.3,83.8,,,,,,,,,,10.07,19.397999999999996,14.552000000000007,22.983999999999995,0.0173,0.0219,0.0046
2268549359.0,682,51,11.0,52,75.9,70.2,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '82.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '17.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,82989,Isco,82.5,93.2,,,,,,,,,,27.454000000000008,34.44999999999999,13.736000000000004,29.376000000000005,0.0293,0.0315,0.0022000000000000006
2268549379.0,683,51,15.0,52,80.9,86.6,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,337782,Vinícius Júnior,73.4,69.6,,,,,,,,,,32.754000000000005,24.804000000000016,24.887999999999998,13.327999999999996,0.0296,0.0263,-0.003300000000000001
2268549405.0,684,51,18.0,52,70.7,64.6,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '15.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '34.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.0'}]","[90, 118, 116, 123, 126, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,78.6,15.0,,,,,,,,,,21.942000000000007,30.31599999999999,9.927999999999997,-23.8,0.0259,0.0282,0.0023
2268549413.0,685,51,22.0,52,79.9,14.7,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '24.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '76.7'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,144511,Lucas Vázquez,76.7,24.7,,,,,,,,,,31.694000000000003,28.302000000000007,-24.004,-17.204,0.0282,0.0299,0.0017000000000000001
2268549433.0,686,51,23.0,52,76.7,24.7,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.5'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.2'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,20874,Luka Modric,75.9,18.2,,,,,,,,,,28.302000000000007,27.454000000000008,-17.204,-21.624000000000002,0.0299,0.0261,-0.003799999999999998
2268549443.0,687,51,25.0,52,74.9,19.2,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.3'}]","[90, 118, 116, 29, 204, 34, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,137467,Marco Asensio,67.4,26.4,,,,,,,,,,26.394000000000005,18.444000000000003,-20.944,-16.048,0.0267,0.0211,-0.005600000000000001
2268549449.0,688,51,27.0,52,65.7,32.4,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '66.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.1'}]","[90, 118, 116, 29, 35, 36, 215, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,93206,Raphael Varane,66.1,69.3,,,,,,,,,,16.641999999999996,17.06599999999999,-11.968,13.123999999999995,0.02,0.0214,0.0013999999999999985
2268549463.0,689,51,29.0,52,68.7,69.7,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.5'}]","[90, 118, 116, 29, 204, 35, 36, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,106875,Nacho,81.6,92.4,,,,,,,,,,19.822000000000003,33.495999999999995,13.396,28.832,0.0227,0.03,0.0072999999999999975
2268549471.0,690,51,33.0,52,77.8,84.1,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '71.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.3'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '73.9'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,88526,Casemiro,73.9,71.1,,,,,,,,,,29.468000000000004,25.334000000000017,23.187999999999995,14.347999999999999,0.0274,0.0263,-0.0011000000000000003
2268549485.0,691,51,36.0,52,71.6,65.5,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '67.4'}]","[90, 118, 116, 29, 204, 34, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,31772,Toni Kroos,67.4,41.6,,,,,,,,,,22.896,18.444000000000003,10.54,-5.711999999999996,0.0259,0.0219,-0.004
2268549493.0,692,51,38.0,52,67.4,41.6,55,"{'value': 2, 'displayName': 'SecondHalf'}","{'value': 1, 'displayName': 'Pass'}","{'value': 1, 'displayName': 'Successful'}","[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '70.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '26.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '3.7'}]","[90, 118, 116, 29, 204, 35, 37, 216, 217]",True,1516654,2021-02-24T00:00:00,2021-02-24T20:00:00,0 : 1,0 : 1,0 : 0,,Gewiss Stadium,93,93206,Raphael Varane,70.8,3.7,,,,,,,,,,18.444000000000003,22.048000000000002,-5.711999999999996,-31.483999999999998,0.0219,0.0211,-0.0007999999999999986
